_id,MAC_add,pie1[0],pie1[1],pie1[2],pie1[3],pie1[4],pie1[5],pie1[6],pie1[7],pie1[8],pie1[9],pie1[10],pie1[11],pie1[12],pie1[13],pie1[14],pie1[15],pie1[16],pie1[17],pie1[18],pie1[19],pie1[20],pie1[21],pie1[22],pie1[23],pie1[24],pie1[25],pie1[26],pie1[27],pie1[28],pie1[29],pie1[30],pie1[31],pie1[32],pie1[33],pie1[34],pie1[35],pie1[36],pie1[37],pie1[38],pie1[39],pie1[40],pie1[41],pie1[42],pie1[43],pie1[44],pie1[45],pie1[46],pie1[47],pie1[48],pie1[49],pie1[50],pie1[51],pie1[52],pie1[53],pie1[54],pie1[55],pie1[56],pie1[57],pie1[58],pie1[59],pie1[60],pie1[61],pie1[62],pie1[63],pie1[64],pie1[65],pie1[66],pie1[67],pie1[68],pie1[69],pie1[70],pie1[71],pie1[72],pie1[73],pie1[74],pie1[75],pie1[76],pie1[77],pie1[78],pie1[79],pie1[80],pie1[81],pie1[82],pie1[83],pie1[84],pie1[85],pie1[86],pie1[87],pie1[88],pie1[89],pie1[90],pie1[91],pie1[92],pie1[93],pie1[94],pie1[95],pie2[0]
6662d079bf1899441b807b1f,E4:11:71:D0:9A:4F,2024-06-04 09:32:36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b20,43:12:D4:51:B4:B4,2024-06-04 09:32:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b21,C0:64:B5:7A:43:E0,2024-06-04 09:33:44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 09:34:06
6662d079bf1899441b807b22,EF:A0:5A:1A:D3:94,2024-06-04 09:34:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b23,5A:E2:59:5F:E3:84,2024-06-04 09:34:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 09:33:51
6662d079bf1899441b807b24,4A:AA:81:9C:D4:41,2024-06-04 09:34:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b25,57:8B:C6:31:D4:03,2024-06-04 09:34:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b26,48:BC:37:31:78:24,2024-06-04 09:34:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b27,4C:F3:6C:CA:40:A2,2024-06-04 09:34:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b28,C5:03:EF:67:DA:42,2024-06-04 09:34:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b29,6D:6B:25:BA:D4:33,2024-06-04 09:34:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b2a,48:29:D6:F3:CC:B6,2024-06-04 09:34:38,2024-06-04 09:34:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b2b,5E:06:CD:9E:3D:F7,2024-06-04 09:35:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b2c,52:7C:48:B3:21:E9,2024-06-04 09:36:08,2024-06-04 09:36:24,2024-06-04 09:36:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 09:29:01
6662d079bf1899441b807b2d,45:85:A3:EE:95:FA,2024-06-04 09:36:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 09:28:28
6662d079bf1899441b807b2e,57:70:54:67:B1:58,2024-06-04 09:36:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b2f,16:08:10:2B:CE:95,2024-06-04 09:36:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b30,66:71:91:32:60:2A,2024-06-04 09:36:40,2024-06-04 09:36:56,2024-06-04 09:37:11,2024-06-04 09:37:27,2024-06-04 09:37:43,2024-06-04 09:38:04,2024-06-04 09:38:26,2024-06-04 09:38:42,2024-06-04 09:38:58,2024-06-04 09:39:14,2024-06-04 09:39:30,2024-06-04 09:39:46,2024-06-04 09:40:12,2024-06-04 09:40:27,2024-06-04 09:40:43,2024-06-04 09:40:59,2024-06-04 09:41:15,2024-06-04 09:41:31,2024-06-04 09:41:46,2024-06-04 09:42:02,2024-06-04 09:42:18,2024-06-04 09:42:34,2024-06-04 09:42:50,2024-06-04 09:43:05,2024-06-04 09:43:21,2024-06-04 09:43:37,2024-06-04 09:43:53,2024-06-04 09:44:08,2024-06-04 09:44:24,2024-06-04 09:44:40,2024-06-04 09:44:56,2024-06-04 09:45:12,2024-06-04 09:45:27,2024-06-04 09:45:43,2024-06-04 09:46:04,2024-06-04 09:46:25,2024-06-04 09:46:41,2024-06-04 09:46:57,2024-06-04 09:47:12,2024-06-04 09:47:28,2024-06-04 09:47:44,2024-06-04 09:48:00,2024-06-04 09:48:16,2024-06-04 09:48:31,2024-06-04 09:48:47,2024-06-04 09:49:03,2024-06-04 09:49:19,2024-06-04 09:49:35,2024-06-04 09:49:50,2024-06-04 09:50:06,2024-06-04 09:50:27,2024-06-04 09:50:43,2024-06-04 09:50:59,2024-06-04 09:51:14,2024-06-04 09:51:30,2024-06-04 09:51:46,2024-06-04 09:52:07,2024-06-04 09:52:23,2024-06-04 09:52:44,2024-06-04 09:53:05,2024-06-04 09:53:25,2024-06-04 09:53:46,2024-06-04 09:54:02,2024-06-04 09:54:18,2024-06-04 09:54:34,2024-06-04 09:54:50,2024-06-04 09:55:05,2024-06-04 09:55:21,2024-06-04 09:55:37,2024-06-04 09:55:53,2024-06-04 09:56:09,2024-06-04 09:56:24,2024-06-04 09:56:40,2024-06-04 09:57:01,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b31,D0:AA:ED:86:CD:97,2024-06-04 09:36:40,2024-06-04 09:36:56,2024-06-04 09:37:27,2024-06-04 09:37:43,2024-06-04 09:38:04,2024-06-04 09:38:26,2024-06-04 09:38:42,2024-06-04 09:38:58,2024-06-04 09:39:14,2024-06-04 09:39:30,2024-06-04 09:39:46,2024-06-04 09:40:12,2024-06-04 09:40:27,2024-06-04 09:40:59,2024-06-04 09:41:15,2024-06-04 09:41:31,2024-06-04 09:41:46,2024-06-04 09:42:02,2024-06-04 09:42:18,2024-06-04 09:42:34,2024-06-04 09:42:50,2024-06-04 09:43:05,2024-06-04 09:43:21,2024-06-04 09:43:37,2024-06-04 09:43:53,2024-06-04 09:44:24,2024-06-04 09:44:40,2024-06-04 09:44:56,2024-06-04 09:45:12,2024-06-04 09:45:27,2024-06-04 09:46:04,2024-06-04 09:46:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b32,D0:28:BA:A5:7E:62,2024-06-04 09:38:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b33,A0:ED:FB:94:66:1C,2024-06-04 09:38:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b34,E0:7D:EA:9F:BF:0F,2024-06-04 09:40:27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b35,FC:A8:9B:24:33:35,2024-06-04 09:40:43,2024-06-04 09:50:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b36,72:28:52:F9:31:E3,2024-06-04 09:40:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b37,F0:AE:66:6A:42:27,2024-06-04 09:40:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b38,40:00:00:1A:9C:E7,2024-06-04 09:43:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b39,C1:22:33:44:60:0F,2024-06-04 09:43:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b3a,E4:17:CB:50:40:CF,2024-06-04 09:43:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b3b,50:79:54:70:91:45,2024-06-04 09:45:12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b3c,7E:4C:E4:8A:5E:E3,2024-06-04 09:45:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b3d,59:13:A5:C9:AD:D7,2024-06-04 09:46:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b3e,77:0D:7E:5A:F4:19,2024-06-04 09:46:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b3f,E9:DC:46:EE:00:CE,2024-06-04 09:46:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b40,E7:2E:89:EB:A5:B1,2024-06-04 09:46:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b41,50:97:2F:9C:8B:EE,2024-06-04 09:46:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b42,00:13:43:73:89:20,2024-06-04 09:46:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b43,C1:C0:6B:4B:85:D8,2024-06-04 09:46:57,2024-06-04 09:47:12,2024-06-04 09:47:44,2024-06-04 09:48:16,2024-06-04 09:48:31,2024-06-04 09:49:03,2024-06-04 09:49:50,2024-06-04 09:50:06,2024-06-04 09:50:27,2024-06-04 09:50:43,2024-06-04 09:50:59,2024-06-04 09:51:14,2024-06-04 09:51:30,2024-06-04 09:51:46,2024-06-04 09:52:07,2024-06-04 09:52:23,2024-06-04 09:52:44,2024-06-04 09:53:46,2024-06-04 09:54:02,2024-06-04 09:54:18,2024-06-04 09:55:05,2024-06-04 09:55:21,2024-06-04 09:55:37,2024-06-04 09:55:53,2024-06-04 09:56:09,2024-06-04 09:56:24,2024-06-04 09:56:40,2024-06-04 09:57:01,2024-06-04 09:57:54,2024-06-04 09:58:09,2024-06-04 09:58:30,2024-06-04 09:58:46,2024-06-04 09:59:02,2024-06-04 09:59:18,2024-06-04 09:59:34,2024-06-04 09:59:49,2024-06-04 10:00:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b44,60:12:8C:30:18:C8,2024-06-04 09:46:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b45,56:65:4C:73:FC:D3,2024-06-04 09:49:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 09:48:40
6662d079bf1899441b807b46,9E:DD:F2:B6:43:D4,2024-06-04 09:50:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b47,6A:18:B5:2A:74:BC,2024-06-04 09:50:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b48,45:C8:69:AC:8D:BF,2024-06-04 09:50:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b49,D3:24:1D:34:58:21,2024-06-04 09:50:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b4a,71:56:3F:C8:3F:5D,2024-06-04 09:50:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b4b,63:06:7F:E5:43:46,2024-06-04 09:54:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b4c,7A:36:4E:0F:3C:D2,2024-06-04 09:54:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 09:54:52
6662d079bf1899441b807b4d,75:26:D5:26:13:07,2024-06-04 09:54:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b4e,5B:EE:B1:3B:CE:14,2024-06-04 09:55:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 09:54:52
6662d079bf1899441b807b4f,44:8A:AE:CE:8A:89,2024-06-04 09:55:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b50,5D:03:A9:CC:D6:25,2024-06-04 09:57:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 09:56:30
6662d079bf1899441b807b51,6A:E4:43:96:90:F8,2024-06-04 09:57:17,2024-06-04 09:57:38,2024-06-04 09:57:54,2024-06-04 09:58:09,2024-06-04 09:58:30,2024-06-04 09:58:46,2024-06-04 09:59:02,2024-06-04 09:59:18,2024-06-04 09:59:34,2024-06-04 09:59:49,2024-06-04 10:00:05,2024-06-04 10:00:21,2024-06-04 10:00:37,2024-06-04 10:00:53,2024-06-04 10:01:14,2024-06-04 10:01:30,2024-06-04 10:01:46,2024-06-04 10:02:01,2024-06-04 10:02:17,2024-06-04 10:02:33,2024-06-04 10:02:49,2024-06-04 10:03:05,2024-06-04 10:03:21,2024-06-04 10:03:38,2024-06-04 10:03:55,2024-06-04 10:04:11,2024-06-04 10:04:28,2024-06-04 10:04:45,2024-06-04 10:05:01,2024-06-04 10:05:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b52,5E:3C:1D:01:3E:25,2024-06-04 09:58:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b53,F4:60:77:23:52:E8,2024-06-04 09:58:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b54,56:7D:03:44:30:38,2024-06-04 09:59:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b55,FE:8D:C9:80:BC:61,2024-06-04 10:00:21,2024-06-04 10:00:37,2024-06-04 10:00:53,2024-06-04 10:01:14,2024-06-04 10:01:30,2024-06-04 10:01:46,2024-06-04 10:02:01,2024-06-04 10:02:17,2024-06-04 10:02:33,2024-06-04 10:02:49,2024-06-04 10:03:05,2024-06-04 10:03:21,2024-06-04 10:03:38,2024-06-04 10:03:55,2024-06-04 10:04:11,2024-06-04 10:04:28,2024-06-04 10:04:45,2024-06-04 10:05:01,2024-06-04 10:05:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b56,7B:FA:CB:AA:C7:1A,2024-06-04 10:00:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b57,5A:84:E8:01:00:59,2024-06-04 10:00:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b58,72:57:90:F9:B4:7C,2024-06-04 10:01:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b59,67:D3:D4:22:39:94,2024-06-04 10:01:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b5a,E5:DD:62:9F:51:B1,2024-06-04 10:01:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b5b,70:DD:A8:4F:AE:9F,2024-06-04 10:01:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b5c,20:22:07:10:4C:DF,2024-06-04 10:01:46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b5d,D0:D1:52:89:FD:CE,2024-06-04 10:02:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b5e,74:93:0C:AC:1A:F8,2024-06-04 10:03:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b5f,41:42:A7:8A:1E:5B,2024-06-04 10:03:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b60,27:F4:42:72:82:E9,2024-06-04 10:03:38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b61,D8:B6:73:99:A9:CD,2024-06-04 10:05:23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b62,07:47:2B:CE:A0:89,2024-06-04 10:14:03,2024-06-04 10:14:19,2024-06-04 10:14:35,2024-06-04 10:14:51,2024-06-04 10:15:06,2024-06-04 10:15:22,2024-06-04 10:15:38,2024-06-04 10:15:54,2024-06-04 10:16:10,2024-06-04 10:16:25,2024-06-04 10:16:41,2024-06-04 10:16:57,2024-06-04 10:17:13,2024-06-04 10:17:28,2024-06-04 10:17:44,2024-06-04 10:18:00,2024-06-04 10:18:16,2024-06-04 10:18:31,2024-06-04 10:18:47,2024-06-04 10:19:03,2024-06-04 10:19:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b63,1D:CB:5B:9A:8A:E9,2024-06-04 10:14:03,2024-06-04 10:15:22,2024-06-04 10:15:54,2024-06-04 10:16:10,2024-06-04 10:17:44,2024-06-04 10:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b64,41:A2:D8:5A:8B:C8,2024-06-04 10:14:03,2024-06-04 10:14:19,2024-06-04 10:14:35,2024-06-04 10:14:51,2024-06-04 10:15:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b65,FB:7D:77:38:54:BC,2024-06-04 10:14:19,2024-06-04 10:14:35,2024-06-04 10:17:28,2024-06-04 10:19:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b66,B1:86:64:41:D9:0F,2024-06-04 10:15:22,2024-06-04 10:18:16,2024-06-04 10:19:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b67,40:2E:31:6A:D3:4D,2024-06-04 10:16:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b68,EB:88:FC:80:AF:6F,2024-06-04 10:16:10,2024-06-04 10:18:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b69,62:3A:C6:C9:94:A0,2024-06-04 10:17:28,2024-06-04 10:18:16,2024-06-04 10:18:31,2024-06-04 10:18:47,2024-06-04 10:19:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6662d079bf1899441b807b6a,50:37:26:90:63:DD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-06-04 09:21:19
